Date,Rainfall (mm),Tmax (°C),Tmin (°C),ET (mm/day),Ra (mm/day),Latitude,Longitude,Station
2021-01-01,2.78621,27.1,20.5,2.544759503768888,10.352699554917852,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-02,0.816189,26.7,21.0,2.372002217807574,10.371338790179777,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-03,0.681183,26.6,20.1,2.507427993538623,10.391401283323708,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-04,0.248968,27.3,18.4,2.904384372799258,10.412876128933476,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-05,0.0785299,26.6,18.8,2.7149003481439045,10.435751587980057,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-06,0.130013,26.7,18.5,2.783225780125917,10.460015092589641,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-07,0.746984,27.4,19.1,2.852170841425843,10.485653251310655,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-08,0.0,26.8,17.3,2.9698208135656072,10.512651854897829,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-09,33.0859,26.4,18.8,2.7002106196188405,10.540995882631874,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-10,0.0515004,27.0,18.2,2.9137550019829987,10.570669509193506,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-11,0.0629251,27.3,18.7,2.9175004893234133,10.601656112110533,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-12,0.0471716,27.4,18.8,2.933556823234564,10.63393827979673,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-13,5.39395,27.5,19.1,2.9226167145759874,10.667497820200953,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-14,0.335158,27.7,18.2,3.091683387308715,10.7023157700846,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-15,0.0,27.1,18.4,2.954042790975114,10.738372404944958,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-16,0.0,27.4,18.7,2.986227490286757,10.775647249601505,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-17,5.83553,26.6,18.8,2.8133340884296043,10.814119089461132,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-18,111.976,22.2,19.1,1.6899952369737652,10.853765982477785,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-19,0.212687,25.4,19.4,2.4673991993646407,10.89456527182045,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-20,0.265994,25.7,19.5,2.5303648671703045,10.936493599262766,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-21,0.53894,26.0,19.9,2.541581229682454,10.979526919305808,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-22,0.0974607,26.2,19.7,2.634129788583764,11.023640514044482,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-23,0.993407,26.1,19.1,2.721191557787781,11.06880900878623,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-24,0.0,27.3,19.8,2.8949675380904867,11.11500638842932,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-25,0.240793,26.0,19.9,2.583868457819229,11.162206014606083,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
