Date,Rainfall (mm),Tmax (°C),Tmin (°C),Tmean (°C),Tavg (°C),Tmean_final (°C),ET (mm/day),ET2 (mm/day),Ra (mm/day),relative_humidity,Latitude,Longitude,Station
2021-01-01,2.78621,27.0,20.4,23.7,23.7,23.7,2.5386422934232895,,10.352699554917852,0.617247,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-02,0.816189,26.6,20.7,23.7,23.65,23.7,2.4045663195579787,,10.371338790179777,0.609456,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-03,0.681183,26.7,21.0,23.8,23.85,23.8,2.3737376089994693,,10.391401283323708,0.632252,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-04,0.248968,27.2,18.7,23.0,22.95,23.0,2.8488406919717364,,10.412876128933476,0.599245,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-05,0.0785299,26.6,19.0,22.8,22.8,22.8,2.686484866011273,,10.435751587980057,0.606695,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-06,0.130013,26.6,18.6,22.6,22.6,22.6,2.749074477188511,,10.460015092589641,0.637515,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-07,0.746984,27.1,19.0,23.0,23.05,23.0,2.8004382478720706,,10.485653251310655,0.58825,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-08,0.0,26.7,17.3,22.0,22.0,22.0,2.950442240797164,,10.512651854897829,0.591685,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-09,33.0859,26.2,18.7,22.4,22.45,22.4,2.6691081076178347,,10.540995882631874,0.644132,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-10,0.0515004,26.8,18.3,22.6,22.55,22.6,2.8636580586891363,,10.570669509193506,0.61643,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-11,0.0629251,27.2,18.9,23.0,23.049999999999997,23.0,2.866162160758715,,10.601656112110533,0.616151,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-12,0.0471716,27.4,18.7,23.0,23.049999999999997,23.0,2.943349001524107,,10.63393827979673,0.624852,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-13,5.39395,27.7,19.0,23.4,23.35,23.4,2.981585317730168,,10.667497820200953,0.6570999999999999,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-14,0.335158,27.6,18.1,22.8,22.85,22.8,3.0803029576621803,,10.7023157700846,0.627521,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-15,0.0,27.5,18.6,23.0,23.05,23.0,3.0062248717432256,,10.738372404944958,0.639991,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-16,0.0,27.5,18.9,23.2,23.2,23.2,2.979917799395211,,10.775647249601505,0.617312,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-17,5.83553,26.5,18.7,22.6,22.6,22.6,2.8063875845075565,,10.814119089461132,0.70355,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-18,111.976,22.3,19.1,20.7,20.700000000000003,20.7,1.719269695589562,,10.853765982477785,0.7683180000000001,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-19,0.212687,25.5,19.3,22.4,22.4,22.4,2.508185420310756,,10.89456527182045,0.7033469999999999,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-20,0.265994,25.8,19.9,22.8,22.85,22.8,2.4806070778711358,,10.936493599262766,0.6716840000000001,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-21,0.53894,26.0,20.1,23.0,23.05,23.0,2.502635684452041,,10.979526919305808,0.639355,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-22,0.0974607,26.2,19.9,23.0,23.049999999999997,23.0,2.596470042029892,,11.023640514044482,0.586093,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-23,0.993407,25.9,19.5,22.7,22.7,22.7,2.6083972882091246,,11.06880900878623,0.680471,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-24,0.0,27.6,19.7,23.7,23.65,23.7,2.9819420208131153,,11.11500638842932,0.6307309999999999,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-25,0.240793,25.6,20.5,23.0,23.05,23.0,2.365500918092263,,11.162206014606083,0.7192459999999999,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-26,1.20168,26.3,20.7,23.5,23.5,23.5,2.5199519528589027,,11.210380643594778,0.669619,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-27,0.250992,26.2,20.4,23.3,23.299999999999997,23.3,2.5633201662524616,,11.259502445001807,0.64492,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-28,0.0761758,25.9,19.4,22.6,22.65,22.6,2.6792357925847208,,11.309543021214047,0.616514,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-29,0.361708,25.5,19.0,22.2,22.25,22.2,2.6646546817897554,,11.360473427619011,0.622066,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-30,0.280992,25.4,18.8,22.1,22.1,22.1,2.690571369171493,,11.412264193588484,0.6365339999999999,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-01-31,0.237136,25.7,19.3,22.5,22.5,22.5,2.688391942152437,,11.464885344219084,0.6092759999999999,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-02-01,0.133217,25.3,18.3,21.8,21.8,21.8,2.775624229013002,,11.518306422821057,0.679631,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-02-02,0.083198,26.0,17.2,21.6,21.6,21.6,3.1109458559669685,,11.572496514144355,0.669174,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-02-03,15.9146,24.8,17.9,21.3,21.35,21.3,2.7467090492574417,,11.627424268328799,0.663878,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-02-04,0.0,23.2,17.0,20.1,20.1,20.1,2.535825826708762,,11.6830579255629,0.626912,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-02-05,0.0464699,23.3,15.6,19.4,19.45,19.4,2.7871526609846007,,11.739365341433572,0.6231329999999999,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-02-06,0.00603565,24.7,14.8,19.8,19.75,19.8,3.209812049301716,,11.79631401294679,0.557717,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-02-07,0.0,25.2,15.3,20.2,20.25,20.2,3.2597870528321713,,11.853871105196875,0.559492,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-02-08,0.0259741,25.7,15.3,20.5,20.5,20.5,3.383982365618589,,11.912003478659994,0.605634,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-02-09,1.06731,24.5,17.7,21.1,21.1,21.1,2.792869429299957,,11.970677717085074,0.551878,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-02-10,0.00427266,24.4,17.7,21.0,21.049999999999997,21.0,2.7788016096316257,,12.029860155953306,0.564291,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-02-11,0.000709459,25.6,16.6,21.1,21.1,21.1,3.244947234209056,,12.089516911475188,0.571871,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-02-12,0.0121517,26.4,16.9,21.6,21.65,21.6,3.393503782848298,,12.149613910092024,0.5351319999999999,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
2021-02-13,0.916302,26.5,19.7,23.1,23.1,23.1,2.995197212963949,,12.21011691844674,0.639298,20.839723,-156.510438,"Hawaii Taro Farm, LLC"
